,cell547_K562_,cell434_HeLa_,cell583_GM12878_,cell7_HeLa_,cell35_HAP1_,cell529_GM12878_,cell593_K562_,cell393_HAP1_,cell278_HeLa_,cell614_K562_,cell493_HeLa_,cell328_HAP1_,cell155_HAP1_,cell503_K562_,cell561_K562_,cell206_HeLa_,cell556_K562_,cell608_K562_,cell361_HAP1_,cell275_HAP1_,cell456_HAP1_,cell577_GM12878_,cell378_HAP1_,cell587_K562_,cell74_HAP1_,cell261_HeLa_,cell256_HeLa_,cell539_GM12878_,cell575_K562_,cell517_GM12878_,cell132_HeLa_,cell580_GM12878_,cell596_K562_,cell30_HAP1_,cell504_GM12878_,cell124_HAP1_,cell288_HeLa_,cell524_GM12878_,cell183_HeLa_,cell372_HAP1_,cell611_GM12878_,cell572_K562_,cell363_HeLa_,cell606_GM12878_,cell501_K562_,cell563_K562_,cell569_GM12878_,cell459_HeLa_,cell380_HAP1_,cell548_K562_,cell55_HeLa_,cell599_K562_,cell227_HAP1_,cell388_HeLa_,cell553_GM12878_,cell315_HeLa_,cell566_K562_,cell557_GM12878_,cell585_K562_,cell394_HeLa_,cell32_HeLa_,cell518_K562_,cell50_HeLa_,cell67_HeLa_,cell143_HeLa_,cell130_HeLa_,cell594_K562_,cell248_HAP1_,cell601_GM12878_,cell540_K562_,cell84_HAP1_,cell515_K562_,cell527_GM12878_,cell605_GM12878_,cell236_HAP1_,cell415_HAP1_,cell578_GM12878_,cell579_K562_,cell610_K562_,cell497_HeLa_,cell552_K562_,cell213_HAP1_,cell508_GM12878_,cell185_HeLa_,cell604_GM12878_,cell343_HAP1_,cell521_K562_,cell600_GM12878_,cell617_GM12878_,cell115_HAP1_,cell568_K562_,cell379_HeLa_,cell413_HAP1_,cell70_HeLa_,cell329_HeLa_,cell392_HAP1_,cell603_GM12878_,cell25_HeLa_,cell34_HAP1_,cell279_HAP1_,cell542_GM12878_,cell274_HAP1_,cell28_HeLa_,cell535_K562_,cell546_GM12878_,cell424_HeLa_,cell180_HAP1_,cell551_GM12878_,cell313_HeLa_,cell505_K562_,cell562_GM12878_,cell532_K562_,cell567_K562_,cell550_K562_,cell598_K562_,cell120_HeLa_,cell571_GM12878_,cell142_HeLa_,cell131_HAP1_,cell258_HAP1_,cell22_HAP1_,cell319_HeLa_,cell581_GM12878_,cell441_HAP1_,cell398_HeLa_,cell516_GM12878_,cell341_HAP1_,cell414_HAP1_,cell541_K562_,cell514_K562_,cell10_HeLa_,cell134_HeLa_,cell528_GM12878_,cell595_GM12878_,cell573_K562_,cell502_GM12878_,cell544_K562_,cell193_HAP1_,cell619_GM12878_,cell80_HAP1_,cell373_HAP1_,cell426_HAP1_,cell537_K562_,cell500_K562_,cell284_HeLa_,cell112_HeLa_,cell381_HAP1_
cell552_K562_,186.71039870127402,190.04074313026746,385.1753615987044,157.16319552542723,196.2812538837875,228.8028258879027,231.08359901900081,395.1982041702455,186.966467414162,177.878798687666,254.19152249174923,219.40095015935287,273.9153942175885,203.98614304833922,161.3697859551786,219.26904806805226,163.50843977631678,243.2360652167077,184.99775473295392,233.51098445688407,281.24272758535807,321.7768320021352,219.57370091644808,211.36616964264755,284.72149518305764,182.94517792885694,212.89635306533873,273.966498838805,178.9347404489175,221.83403386962965,157.0125788834204,311.31741664374056,181.84096543434316,162.83742614376723,180.79668572723028,197.4766667751217,193.4963116730013,303.7886643174812,208.3764861171918,355.3852808909113,298.64692935953104,196.74230666071813,248.676171937411,270.77015548174097,136.7300346109196,175.76826287325218,265.534708801671,246.7269881101936,200.78270146488913,172.77141957684253,193.05001708857318,258.82218493836325,316.51827891827196,188.25345261978003,234.78295282785524,194.90703474057435,147.7409400804525,264.40912644415437,163.01373743869613,234.08256584588094,223.19762017153369,142.88971534772242,184.2162640862696,176.29933445322217,202.36209714367084,202.39223891056034,161.91151025712898,227.31061211921082,365.66135896742077,161.06469559825985,258.42720170417357,179.3619507687244,227.30515586880023,220.3963184963276,233.73891808420836,314.71423527443267,165.14528123999054,193.65057475049971,265.69887438803164,394.59678018412285,0.0,226.1792926977288,278.4824020353684,262.2106941722861,296.7340132725271,352.3135176687014,155.80928885152372,270.57014147714614,202.12290283025814,267.04717369360117,175.16416343585735,274.07617426098625,337.36192498296094,195.95831527916596,261.3258091062387,176.0212980805165,307.5552104538576,217.79767463321957,231.9178344395669,204.61697505768336,170.4280460435681,230.83646961302662,166.08297557851776,245.01527680553224,265.0247296938529,220.62061079628785,262.34954328983747,246.03607156951546,161.46066539945386,212.30874415783288,242.0252698038664,202.02952420402886,155.1129114753844,190.88742236945052,176.72040760239537,187.3734321006754,208.330556728668,284.6456046532298,207.32219539336188,300.73859859664327,285.0639138572448,182.22026856428744,216.43412152489827,170.73711712783378,161.34294082556272,185.86568485056983,315.6926655662372,238.11336710683065,200.9138139932754,243.58457734825248,172.23545094659193,164.17199533437307,197.8885257609969,225.56874139707887,243.56188694890852,230.30129086507793,162.0585806461315,340.39580634195033,240.89974639027503,323.36922550700535,251.2832160263337,244.97277421912753,237.55119441960827,160.01460243310717,191.4256566859997,182.41224229896662,284.56402932458724
cell213_HAP1_,270.24480151987973,232.59636138938268,481.64526792926796,234.87639861516251,284.26792651269227,293.94008170138596,359.8304321334193,566.2159835795705,340.91290421265325,243.53776811854374,316.33906292395716,316.8044517126602,422.304444376448,167.28036482024467,207.27241429238103,239.28801744439227,162.05789649891432,274.01336084172874,234.2625935437678,364.8137069534839,429.7349150731701,398.3015836950172,154.5074558240985,263.97674893317344,372.5024408011459,255.12706635055986,250.61134363494077,349.1962562447278,108.08738327142609,281.9867252660972,137.73282129213612,360.0039941188377,255.15403645926776,167.61417505699313,301.6433799234473,206.8968719960879,250.55135628574607,376.12091285803695,186.9396884099088,408.15933378819216,373.44897518833426,302.339604911987,270.95900799309806,336.30889482692555,174.36785538682932,152.2179215938354,369.15145389586365,315.42435583415744,170.95987748529546,164.16244089972622,135.31140285272684,157.21649682610868,349.7443537547796,293.66107871363016,339.10025404212377,236.48183318465257,132.68464589291358,316.98807542668817,167.4850459668358,331.71036220275926,245.9672245822385,134.1408659803809,175.25669782923762,137.36388238386274,251.37833403304612,147.26094364470333,144.95656523251208,287.8170049087046,465.85164522477834,161.62932328395368,380.1932331444507,225.1970588855732,342.7708396485511,298.9369114157274,287.8914091445922,407.98411733456106,200.78428311394921,268.0323500544107,300.5966232928829,474.84707367157887,226.1792926977288,0.0,351.2321239092238,330.1660138100085,339.8650673333819,458.9999168701662,237.9802945985416,307.46043538821493,242.90798009978957,362.0379297996019,216.32862511409553,310.413158707545,346.5587999286362,254.61514968575284,326.6311369472105,198.90091918059187,313.3911056144202,205.13033362983083,310.5050512628219,268.18203406249904,219.40087579547935,335.40594021015636,242.16259247858812,251.72187536895905,390.2875377012623,192.68839660933028,142.9180460471269,294.4971644489351,171.2835106516618,225.58751232826856,255.0630031829798,203.67946065166734,254.94348827781803,145.58699380209026,186.98186503798777,278.5178207096043,293.5359145225607,321.722463705453,274.81681549045095,432.10141678912873,283.45611186756037,190.46971464452656,255.82469903518242,225.25358825386593,234.30321504574601,287.8642321543315,446.03093053348243,281.3701673446947,184.21212456775038,230.65973199138728,167.7961470252701,131.3960356764279,247.08038181721983,299.5795266543885,276.5494945741001,307.2058190697889,218.8789116315375,437.9524001115216,391.12568223807534,464.98105714845633,268.69074646702455,271.46722420202053,298.12840204382815,172.95137506469524,85.7029365392412,189.54426586388476,328.6363151825085
cell508_GM12878_,250.38602970767886,227.80816785625854,395.9153773590309,260.4840029727929,218.1243247684796,281.91805463933395,277.9964360518887,384.2056450495084,340.7170061901587,296.78864482826907,303.9084523789471,227.22934303439462,246.12474966649356,306.66904788463165,204.72461104797867,266.36885294067224,304.1556671041367,246.03511430665938,234.27281331089523,299.56273393820965,318.36413632493986,285.1472897253945,296.05614825673337,285.95908258335055,308.36763317951704,313.84918410715414,332.1626693071632,269.43225799427,293.8454997215409,303.8808894049994,275.9809049417131,389.347402056066,214.3076296719633,351.89082765801277,262.23930826716594,325.9683384788242,311.2623151659782,309.66994925438405,287.7764438051525,289.7388559177605,279.7422124824268,245.62472515853713,279.9106898751561,316.83669417103647,255.94211788249714,332.72672989704796,313.9883751148348,212.7569576347484,370.39977757598535,273.0876500073722,265.30020916715944,270.17571460906606,295.0357258199623,247.85378352610303,271.1560215215206,256.88741679735494,282.15939600191206,260.19589507265715,276.64452166860445,316.84281102324485,300.5569410923247,297.09721304735933,232.6478491093715,346.7955978235111,309.6057619460412,245.40878095582423,316.45287055244125,229.04358254096252,317.7572450309656,306.122140822524,333.45464703206477,331.0326179349523,260.08228094734045,241.8730922002212,291.41258300844265,278.25913788915955,294.3329614086773,193.77561191077115,275.09757000999275,350.55555722323425,278.4824020353684,351.2321239092238,0.0,354.54694637932005,275.4293847574247,380.2031788226469,212.99597353578713,297.95426527706286,291.48750935827957,339.79838502286066,296.55623157331644,366.3008576282947,262.94543649786897,272.6321237015743,285.1999115023224,328.23444570334334,305.95876758745806,378.12898811044244,275.69829247656025,265.0109858449559,278.0279480307744,261.45778375671443,353.9258036922583,312.04023830435375,272.2048359990251,231.08075963251605,392.15606244987066,244.389869823941,269.75477951038664,241.5675164131024,278.01602107831195,301.6620332930913,265.0376883949715,302.08673914602457,301.7195719133628,336.28664742741336,228.97415196153221,236.7591708419534,332.5468679586826,336.82320024593355,280.68439350837275,252.51271565480914,294.1544077027097,268.9325667883978,283.6165305564573,248.853376082031,328.66359848696254,222.5955336165026,298.41184072318583,295.9915346541942,325.92781996337277,310.21874463350895,256.72073017716536,260.62718819974447,257.4887442224062,344.5899458745135,249.43796942458158,288.10378481172665,348.4269716741053,438.94208452977045,257.39718973923334,262.3336133399099,243.4920960148054,270.8995416345141,298.1092286067933,253.13436298362325,239.464891902241
cell185_HeLa_,235.47213620798203,284.2299256292342,351.27139891407626,243.97839135810196,302.8905020145003,219.02842907735106,294.5919590107453,417.7281134879937,319.2956640530033,294.1960697943048,275.5302040022272,272.09457018263515,313.50816336580795,281.9078208995654,261.3043992913724,259.30258411221735,301.08581203138,303.7558414337617,298.2973437969904,328.77179124606994,294.6348648809276,285.6262686263047,253.85444049720056,256.1824741157649,341.4747651296987,295.39056143890093,338.8085270951642,269.2457645968324,325.6771400328852,248.80043116506863,268.7134272062942,313.91587789845767,260.66175498740176,232.4289305670233,280.5263875174537,263.6434403610016,289.6158397159178,293.93630495584034,300.2824822765983,420.8558690888315,312.5383913690885,310.4811893686245,300.00574240253036,274.58053516067775,288.37353744399473,241.7092703031132,249.04946053697753,316.3596334882823,375.2458588197852,261.90051850553965,299.4746164920732,304.5852852234286,316.9960027925378,310.8811037432855,273.1021480892434,274.5654590636482,292.7061232229341,288.6689295224122,265.1428141976048,331.197343809123,304.9329378516847,241.4821078824546,270.35416935815795,320.38262850071516,262.18165073763805,318.27484653200355,293.12349930434493,286.71152063109344,339.6184362241348,279.4084821131566,316.6237073562456,273.8488128799652,269.80628734343975,245.43890577415902,354.6526904035401,316.95399041312913,298.8339162853199,272.66665522494105,330.51077337932094,410.4988725622365,262.2106941722861,330.1660138100085,354.54694637932005,0.0,305.3678863004187,327.2985564430857,252.1633273199499,251.6365629863971,294.1744220534329,300.6944226924687,269.92809860415275,251.58738797153552,358.7882619368572,315.44167463094215,301.3274616931497,328.42416001969036,304.43370169184726,303.5592160962008,302.5467995555985,267.7801552544238,238.42855169006623,306.7413801691608,312.6361797549099,291.1632875453534,286.5495948803042,279.9418601360196,398.9138930479313,278.23948113662556,285.0897320811096,288.8406754315988,263.5922620752318,314.59448924858856,245.89700353936547,333.1238363880833,305.1772766031936,265.3693228217791,288.60482251147045,342.95894838160814,291.0220741551625,394.64116013563756,292.8840652753745,268.0886201444654,277.3410089086336,311.81729618682186,261.44599225571164,272.8922474509269,394.6162276393336,327.3696386761041,284.97950252885903,275.5745149578161,294.1776908296405,305.3125731805244,251.78895536640852,229.84773466873048,292.3005661679925,290.287846904698,290.517354745198,350.71356393471774,285.21055324833145,369.84250653891905,320.97158303264774,247.45956862427263,342.08557193801823,265.5958836519941,315.00091459673473,222.01717923406463,347.49145696815265
cell604_GM12878_,238.52711739453454,284.8789762321876,343.16592774995706,269.6123868669752,262.7286709491534,234.3470215378528,286.45124176789693,427.28433692433686,279.1528645220283,222.4232023043383,268.16499742837914,238.19355725387922,286.715933639053,234.98820990217635,210.20730628072988,241.0737231242486,296.7955791299451,238.56972074380113,268.4604825206139,252.06862416277582,277.53804778552177,285.47918033228075,286.5938403339524,221.77653329785971,343.82759229310125,302.32852204445373,323.83305581984666,235.91414199637802,305.10672198532166,268.30064349271623,257.1632008181013,318.25641701851737,260.23848252501887,267.8056057050723,291.97292928023023,260.03163882037614,271.9172958938012,255.68200850193543,290.90541607772593,338.73501940792653,207.02546521219205,236.73066042657717,292.1872653044172,229.35605648737337,273.5799608047637,288.27747097257486,271.2226783202125,261.201383199995,387.8259155357684,247.5854944376427,315.9255603602769,242.90035705232827,280.4166922589071,315.4161348143247,245.06946399088127,234.57834858322087,288.7087262655775,246.05195191172754,256.36671962874624,363.7386381876193,341.76459588951326,261.53097448628654,235.47788959060603,349.97271396152325,266.37432627074566,275.22414932159745,281.93539956555196,270.83273280373436,273.5031657147372,281.35355052865253,293.8625873976252,293.1249305089075,274.6659253749541,247.33024522838622,263.7288845139258,240.93378699583175,293.63842771621927,224.67095179406903,277.0011937384562,343.46732471803864,296.7340132725271,339.8650673333819,275.4293847574247,305.3678863004187,0.0,363.00879928618383,272.9645521161056,222.6973088297677,263.95858295524687,303.23441038749206,245.86757416871674,258.9958826062176,302.769816689229,296.571479068481,276.25453024592656,315.742929153056,264.815226239163,357.2255815553983,285.69231208135596,240.9357804300177,228.0929481805976,301.2761655049891,321.5332033059176,185.94435340682753,220.91891807421277,267.2988287366519,376.83394323730505,256.4196608490105,304.8643550273582,211.14877760984152,251.48553936743394,256.36167428832005,250.8928393966968,311.33898477698295,321.5419905051781,346.02532543095526,229.05551946104111,265.2750609675777,286.7949476377019,331.73856460691377,260.4266625034595,270.64057967829217,287.65997963830375,279.5501298034569,321.17835959073903,253.43102556700345,317.7633973653009,233.40085774860722,243.25469208824424,221.7267824906634,281.34668753743614,285.89715924267,224.26311294085892,244.24766871327705,239.99750616379237,319.0794247647417,265.9450899083073,311.11430965223286,314.667698843157,392.2264869025189,271.4984170852544,282.1675507980305,236.89616614778444,248.24637340102836,317.4738570084584,242.47619965049444,338.35328963321655
cell343_HAP1_,266.2837265050749,372.417604820292,215.5916141722635,255.23665174088416,239.5337224242833,239.31075944660853,321.8849008198455,489.29451926697357,362.8255980894424,341.45119565257835,300.66540045027295,214.72756629266465,260.5693785948356,414.0652882852738,249.14158949042596,273.1634152608795,353.34051422881896,283.1156436044977,287.2140064335773,360.1538835168003,294.14233225593074,333.80679051525397,380.41339887465324,336.607419231335,361.8529079643181,394.3301045228163,358.65653231978723,230.89979892752996,453.0131471870695,343.2543949958904,349.26220614289343,433.8675734747113,341.97828080270233,356.43958619004087,345.86441109615464,319.58807171168485,221.7867236471517,322.9288348497581,302.21266248296735,316.9537205173735,302.09711564272027,275.00937261272145,276.05880472376873,306.34653127507784,322.18111770572017,388.5815765329573,269.3115515580424,288.9192976050249,539.5764363328701,378.0725970188209,437.3994203480872,340.0155519430211,198.98167595589257,319.13507731127333,258.5649965228373,277.53506405714893,400.12906316600413,283.69567052014065,374.36660016276505,420.2687669857161,341.85866475771445,357.9316827832613,378.7570627491005,456.5313494615723,282.8104727979912,411.0948862641054,417.6993254988437,310.4165423404837,280.61918046534333,444.18866302880485,339.3329865702217,358.0310688418331,290.53754896530836,231.30749267500886,366.05523107743693,327.8918740817485,382.46775489675315,310.61529872906897,277.2752137137944,250.31334721287732,352.3135176687014,458.9999168701662,380.2031788226469,327.2985564430857,363.00879928618383,0.0,284.5476440512309,290.4726979962118,403.5078024943748,269.96760490945303,329.87246447417795,366.69736477375136,307.76473145281955,283.2415553569433,278.59206148936914,424.6728517378086,326.3177865027453,431.01257568730364,305.22478421892754,320.6489040167451,361.6171535460223,291.5222976028841,413.0700353827765,347.18503675883983,329.7666229059854,397.374153737968,570.4304914743998,271.23295228291005,304.13885162702496,377.0264637064849,260.6824884929427,456.16038671670253,384.38913223085603,435.15534321303363,446.7874861287529,362.7943538004819,315.8044629335489,272.82424472697903,343.4395603161565,275.1747999251942,333.41113597902756,338.41794965303427,282.48018267509815,333.9627348950933,333.2794132467457,270.3943822508556,365.672615626318,280.3385681873699,418.1526923813371,335.71230055426105,442.2932993010146,404.6207270828439,287.57237515152326,225.75297319644326,329.46041235230444,326.9132044566039,334.83333785647994,250.1692801666705,346.10094694879194,396.426023300715,266.762829074861,286.2316924034392,304.6201252680519,380.9933938993835,465.2476961983689,302.55805942080036,305.6709475008946
cell521_K562_,142.1173030254946,154.18158175880282,316.03185933707437,162.54280683910468,149.10610554421913,188.60090515776807,214.6818030269637,354.9784251871852,223.8852217631959,220.88601513374985,232.4953805958379,170.8957602685133,200.13559916435128,251.700340458268,126.98618006954172,202.9624838671931,150.24180357674845,173.2623293849256,153.5542430590162,237.90430946657943,249.09689405978725,279.33733832833474,173.00983928160252,215.6144496967813,232.98211112566094,213.2920062921075,254.09758429672553,189.7192018584886,201.38283674339755,210.37684510794597,174.93602829787358,306.5677594530314,166.72127721439833,218.54065834800656,220.29205430768613,223.72799103371045,189.7271808466037,243.37603795301712,189.20105772201634,222.0113786158454,264.63082659013867,170.49939817650932,158.910716537373,220.52160729517257,161.26306023841806,213.38538876757792,218.23474860009867,142.8170756422108,268.81480461159015,198.6642052676681,193.58148612486377,191.34210373629958,199.17953965364097,134.0827903035927,168.88637782960905,187.84840028236883,198.2788740399197,170.09236952411194,183.45030595234638,200.7267619621484,211.44673711416834,158.86768281408388,182.32780337025503,262.73265393018926,193.9731175915586,188.57802576733098,181.00581200768724,162.70645568722298,267.89220644117404,185.4695584715737,245.6387703827983,223.16615919401275,207.99234621226816,136.43009492071744,241.6355591291129,266.79625632048004,225.24679747161534,151.1406031125246,167.92131379632434,259.0793283643201,155.80928885152372,237.9802945985416,212.99597353578713,252.1633273199499,272.9645521161056,284.5476440512309,0.0,212.9780308919282,237.24408964707632,230.98247132904,174.68199117686595,284.36482503124296,194.68154893779766,205.18482181043555,195.3878952365032,231.3112010561394,224.08283681124857,241.30118231610606,158.66068739513508,173.98753443221847,191.0172779831197,142.85391808002848,246.5895566954439,213.7344944870403,229.54248928848403,178.55237307275587,301.9291269166265,175.4043510831067,184.68009024692657,198.96285933345678,150.75816081058815,235.400434554304,189.6517637787312,212.96335442950812,195.15790358059888,227.51256077113194,203.4938612173902,175.73355161604118,200.4210035057925,250.6222406701918,196.4204404335227,178.83562121524324,198.8873721045788,189.12853887942367,159.64646442605505,170.37119663595644,289.62833493695393,174.41804688425813,236.27001187798402,194.49854998850165,245.12568871208111,195.8575054976531,162.85019558100407,170.67105496531565,213.08127370114923,296.0438633743735,184.20526236838091,222.58330970583944,274.592509577044,357.83716100695875,163.48928853801726,167.58225181023195,163.01584258612255,194.66236771343603,202.5291553681931,161.8654699419218,213.6672361258037
cell600_GM12878_,223.6608812390229,270.80470959299913,242.1344709799902,233.7715975285298,226.44411366374612,169.6253943734544,267.96150435094233,433.02854740122723,250.16961156440067,207.48199465657027,226.09467629462614,229.97579570327116,244.73263899931482,273.18527385649804,197.07219098950725,207.26217096049112,263.17269719029866,225.98912577870732,243.54345723792466,268.73319672136927,268.75095881507895,270.70312198132314,262.72558543444177,219.5629652510995,313.1493786241508,252.42839621067054,284.55675872350423,204.73904412539224,314.68909971316674,223.1729175336659,238.04297285347295,352.32355871360335,257.3429138408038,259.5177785874952,293.3007322662442,282.1762564236034,251.50169139303165,179.61716489571265,209.73187296693317,288.3145897961312,226.895299247075,209.46752445464466,222.34356587997655,244.0195170671156,261.7754934280197,289.15249567056145,193.29310910608785,228.00391690058484,403.26729254905655,250.43733122515988,276.66940239177313,214.0947069371776,205.2051821429126,244.35890817903098,176.62867841727873,184.37426092109592,263.79021708152595,219.58103485431752,264.9380153872326,296.5636029913841,247.35831063800023,269.2074026891667,227.34471657943158,329.4626878880696,207.1461051546505,274.70539660059956,266.06881703910955,232.81638569415287,242.86515912671155,288.12366312836457,300.06107669694865,296.8458812128057,232.2094005592516,217.19395168616518,243.5961280670698,227.79565436329995,305.8846678621281,220.07494914095898,211.35267829686083,260.73529622645935,270.57014147714614,307.46043538821493,297.95426527706286,251.6365629863971,222.6973088297677,290.4726979962118,212.9780308919282,0.0,285.7580302262739,241.26076761388924,220.17927787773695,238.35587630424175,230.9717768610755,210.4005650655701,204.70484049766821,315.761516751003,192.79220482700742,332.4736451361413,243.37416587496452,199.65222617104092,225.69646715262817,243.4920246919261,325.2190467964605,245.33091496386336,277.3284380921812,268.61900098988076,426.7847754105718,227.43204922544845,275.1256118876465,217.82574799997445,221.09061839629805,317.3927822303566,245.21456784305036,283.26931330070454,319.72565920746774,320.17489009352147,238.52160762877176,208.67811602620424,258.8554344270007,292.8346225920734,262.9509166212172,211.0879979319273,250.04532316153862,239.96930543571347,276.705068994237,242.6774335077101,269.5228237639178,231.21508369617837,262.24726820317835,259.4296986005852,305.59475743643435,300.96686042113527,203.34105112940824,199.745206294735,231.1478479586779,283.45756650080585,228.34040000406253,284.6040577869666,273.3623649746113,357.5017863514444,193.53375703498776,241.02304240723214,195.90849598496516,266.33134817176744,303.82031810886997,180.1532030465171,290.26308525544675
cell617_GM12878_,201.49245210251144,232.00050107805498,418.961766794397,225.8421297808998,222.98198967617634,233.11068532033653,304.80031198192444,447.72567670218496,252.05437954022122,216.64983025051544,243.77289613012414,236.60530493440365,285.525012554771,210.82938652899733,192.92236450525877,270.30218494925566,205.90481090929512,268.3160120989168,262.57112085408505,262.9521666641791,283.12740260851547,295.05281284513313,217.82756383245874,215.31020469781276,319.97844655497033,221.60056878081866,245.15086066623235,307.69077312911884,192.60878630635796,187.9125563214554,189.30500085259143,313.81526934166556,208.86014261554772,199.53210585081058,231.99079168423867,230.86050821990338,274.2451647018738,331.23150013742145,229.6210799116208,414.2984850661767,295.72696571153585,261.4605202629033,264.18470050568743,215.02290464002652,183.83852658605002,193.9975444513085,280.8139377747335,294.4657525059805,207.80781984007788,164.54561062183777,219.910426221329,276.3836022157355,362.003806497189,229.6186136332175,290.0652275688574,234.74061164582488,188.23518762600528,277.14747138947337,173.32329096287685,320.9812564168477,236.62120038890856,163.46917783851885,209.56626876481107,207.3015497660941,218.13711399027648,235.6405431461851,203.2525203661745,219.51366904631308,366.2193655662294,181.04738960859055,269.96956850221017,223.66825288080253,250.98570420847736,235.06535045948226,251.62778039298067,314.05810917572,187.39755234931732,217.94564604041122,314.5524630308002,434.90954049982594,202.12290283025814,242.90798009978957,291.48750935827957,294.1744220534329,263.95858295524687,403.5078024943748,237.24408964707632,285.7580302262739,0.0,336.63977908740986,200.05244940012207,287.720921597415,347.10054950249855,281.0659151322241,285.42775292034025,199.59927119675513,300.90286880629736,239.91189121710545,242.73067920595554,241.3465098462153,164.94205323344286,285.65505876572195,265.8000925308432,219.53352858793937,264.77760406385295,225.93550479429877,210.45270826583982,260.0202061991507,210.65801385136345,242.30089099055766,252.03554437445632,207.6236556278405,161.8369606477434,206.26476728182521,179.21392208452428,234.5169850571811,243.7294032592317,316.39566288705953,258.34240839809246,370.06962719371575,335.51804586912203,248.650492369405,273.5653609761007,241.4293886024211,198.3785317452449,230.27694220033158,336.200056127002,253.9154933665094,226.00421146196348,224.19838183321733,192.79220256788142,170.55135536304147,205.8653964792163,268.44269703252786,266.4984297952339,240.34643157733655,194.09704920609084,395.05256054200737,263.8104898798294,276.1969694281079,283.42469812838414,298.1677520027256,293.2769672661728,177.6411557241519,202.49535827549542,215.04629590371889,285.8845596590942
cell115_HAP1_,234.81388346073527,281.0370866996677,244.35709439404087,242.8670224707183,202.72715876810264,159.21903540917805,333.9288475935212,494.29643961768556,322.98342448796916,292.3640029953194,318.04338854370627,231.85576410781414,262.28549444877046,345.58255191381875,236.24469768209298,254.86594610445218,280.42508677320285,217.92642845938798,214.97557195271054,286.28350824294216,303.8339623780607,338.73595364228817,308.9828763346003,303.47488579408366,355.9456933917386,304.01431716292376,353.16324155673533,243.79378862674162,367.8397225462155,284.13820835551877,272.245543558519,420.98877401890167,276.5660488953157,281.9931503175418,313.3479326095673,271.25639958043934,193.02013612594368,238.57169949417448,230.78668181614697,300.0105923911228,258.93986185987524,190.6233377423794,237.53190591196187,239.6712313716372,290.4725378858644,319.6771711257916,216.53698572834008,204.61560091429092,424.8184787490417,321.53811474921275,332.4632928061158,267.45695727054226,203.0604408526874,279.02320237667175,216.6200390295168,209.6057817984168,305.2711178299294,221.63987702104964,297.2891994704247,375.3045201371801,315.4820662198615,297.27966315432343,299.74702354970464,409.422944215544,237.37529710868586,329.3445300522646,322.03897036349235,286.18105749073084,253.17154622386315,366.83369630725326,309.184222399752,315.62296479722795,240.23521242698223,236.3501983052205,308.1162639990924,322.91662705818226,316.3993200124994,260.91316340142765,223.170799987482,251.33558380248866,267.04717369360117,362.0379297996019,339.79838502286066,300.6944226924687,303.23441038749206,269.96760490945303,230.98247132904,241.26076761388924,336.63977908740986,0.0,272.2674687756405,347.9846284831267,260.2197651051744,257.8481367196698,258.30312599575234,321.5111893730383,300.3089659732162,332.6681644320629,279.0254757552995,261.77014958331813,324.26993624227816,263.707819923065,336.34064978880076,307.4086490205491,334.07112909596685,339.82497906864535,501.93262444597076,256.27097892367163,251.9290595755384,325.06077268865533,243.4606319274354,379.1853143895261,307.31984465034384,348.18413816201,359.247952797436,348.04185396869553,237.46323439517226,256.2837002049233,308.850148015644,265.0471220372633,287.08187298466885,261.7708988029277,220.24639490965512,261.6255841344001,298.16187393961144,269.76080564204767,314.19791955577836,194.3661783449025,325.5369242743315,312.4144385954876,365.9386332307464,333.859925610492,212.74559810068519,193.55796782072343,272.67724910501306,306.54155477128216,314.37303185142645,221.39724355106557,302.5858550902102,381.4316542162788,220.2093513283208,240.9767043171141,230.21797139506157,328.058286765284,375.4446906070241,250.03204361591224,318.0139757458633
